"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-3042","Technical Writers",,40,22.1,0.153,1.42,"69330",9.5,"40990","46780","65840","84870","111260"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-3091","Interpreters and Translators",,120,40.9,0.484,1.42,"37440",6.7,"22330","32570","39170","44260","47330"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-4021","Photographers",,80,10.7,0.3,1.42,"35180",19.8,"18370","18860","22050","41040","82070"
"2011","WA","48300","Wenatchee-East Wenatchee, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",410,8.5,10.743,1.42,"37770",4.9,"19370","23930","33350","45290","60990"
"2011","WA","48300","Wenatchee-East Wenatchee, WA","27-1024","Graphic Designers",,40,22.6,1.094,1.42,"36770",2.5,"27390","31830","35910","41550","46930"
"2011","WA","49420","Yakima, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",620,8.5,7.923,1.42,"38530",3.5,"20290","25340","33190","45260","65530"
"2011","WA","49420","Yakima, WA","27-1023","Floral Designers",,40,33.3,0.526,1.42,"24300",5,"19470","20760","23280","27760","30650"
"2011","WA","49420","Yakima, WA","27-1024","Graphic Designers",,50,17.6,0.683,1.42,"38610",5.4,"22640","27790","39030","46640","57710"
"2011","WA","49420","Yakima, WA","27-3022","Reporters and Correspondents",,30,25,0.414,1.42,"33780",12.8,"19670","22700","27730","34020","38320"
"2011","WA","49420","Yakima, WA","27-3031","Public Relations Specialists",,70,13.3,0.849,1.42,"50320",11.3,"26430","30690","37910","61240","85900"
"2011","WI","11540","Appleton, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1300",8.2,11.365,1.42,"35510",4.9,"16950","19380","31670","44730","59990"
"2011","WI","11540","Appleton, WI","27-1021","Commercial and Industrial Designers",,90,48.6,0.746,1.41,"57810",8.8,"40630","43710","49620","77510","88450"
"2011","WI","11540","Appleton, WI","27-1024","Graphic Designers",,160,12.6,1.398,1.41,"42380",2.6,"27720","33300","40860","50720","59570"
"2011","WI","11540","Appleton, WI","27-1026","Merchandise Displayers and Window Trimmers",,50,24.4,0.468,1.41,"32230",5.1,"23710","27650","32460","36580","41860"
"2011","WI","11540","Appleton, WI","27-3031","Public Relations Specialists",,110,12,0.925,1.41,"53380",5.9,"32420","37150","44590","78720","89290"
"2011","WI","11540","Appleton, WI","27-3041","Editors",,40,45.4,0.361,1.41,"50700",5.8,"23980","42130","49130","58530","79910"
"2011","WI","11540","Appleton, WI","27-3091","Interpreters and Translators",,60,28.2,0.489,1.41,"37660",10.5,"22950","26300","32280","44020","67100"
"2011","WI","11540","Appleton, WI","27-4021","Photographers",,40,45.1,0.373,1.41,"32930",4.8,"24970","26370","28710","31310","53300"
"2011","WI","20740","Eau Claire, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",790,13.4,10.336,1.41,"34240",4.2,"17240","20680","29830","43600","55980"
"2011","WI","20740","Eau Claire, WI","27-1021","Commercial and Industrial Designers",,30,29.3,0.405,1.41,"51830",9.9,"32870","35680","50020","67840","75790"
"2011","WI","20740","Eau Claire, WI","27-1024","Graphic Designers",,130,14.4,1.689,1.41,"36400",4.1,"22970","27250","34500","45720","54730"
"2011","WI","20740","Eau Claire, WI","27-1026","Merchandise Displayers and Window Trimmers",,40,48.3,0.584,1.4,"23360",9,"16280","17810","20830","26790","32230"
"2011","WI","20740","Eau Claire, WI","27-3011","Radio and Television Announcers",,30,20,0.453,1.4,"27680",3.4,"16680","18450","23860","35760","44570"
"2011","WI","20740","Eau Claire, WI","27-3031","Public Relations Specialists",,110,27.2,1.482,1.4,"42020",6.3,"20520","27270","42820","53890","60360"
"2011","WI","20740","Eau Claire, WI","27-3041","Editors",,30,4.2,0.415,1.4,"39210",2.4,"26890","32320","39980","45900","51460"
"2011","WI","20740","Eau Claire, WI","27-4021","Photographers",,40,48.7,0.495,1.4,"25670",11.8,"16200","17500","20260","32280","42980"
"2011","WI","22540","Fond du Lac, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",440,22.9,10.601,1.4,"44240",8.5,"17360","22490","38900","58330","74860"
"2011","WI","22540","Fond du Lac, WI","27-1024","Graphic Designers",,40,22.6,1.019,1.4,"47440",11.5,"26410","30410","43050","64300","75900"
"2011","WI","22540","Fond du Lac, WI","27-3031","Public Relations Specialists",,50,16.3,1.215,1.4,"41900",5.2,"26490","30560","38780","51070","58720"
"2011","WI","24580","Green Bay, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2170",6.4,13.228,1.4,"40730",3.8,"18060","23700","35330","48730","66280"
"2011","WI","24580","Green Bay, WI","27-1011","Art Directors",,30,24.1,0.19,1.4,"51250",8.8,"21680","28490","50990","67450","82240"
"2011","WI","24580","Green Bay, WI","27-1021","Commercial and Industrial Designers",,40,17.4,0.272,1.4,"49650",3.3,"33860","40050","48460","57860","69900"
"2011","WI","24580","Green Bay, WI","27-1023","Floral Designers",,60,13.9,0.345,1.39,"23330",8.8,"17060","19570","21950","24380","34070"
"2011","WI","24580","Green Bay, WI","27-1024","Graphic Designers",,380,9.5,2.332,1.39,"39420",2.8,"24480","28480","35810","49050","59120"
"2011","WI","24580","Green Bay, WI","27-1025","Interior Designers",,90,32.8,0.563,1.39,"34480",5.7,"21800","25600","33090","42460","47600"
"2011","WI","24580","Green Bay, WI","27-1029","Designers, All Other",,40,34.5,0.256,1.39,"54950",8.7,"39850","42700","47640","65270","85190"
"2011","WI","24580","Green Bay, WI","27-2012","Producers and Directors",,110,12.4,0.649,1.39,"42050",12.2,"22990","28610","39330","52110","70420"
"2011","WI","24580","Green Bay, WI","27-2041","Music Directors and Composers",,30,38.1,0.192,1.39,"47510",13.4,"17690","32380","47610","67360","72820"
"2011","WI","24580","Green Bay, WI","27-3012","Public Address System and Other Announcers",,60,47.9,0.357,1.39,"29790",15.1,"17000","19350","23080","42350","54090"
"2011","WI","24580","Green Bay, WI","27-3022","Reporters and Correspondents",,60,24.8,0.387,1.39,"41740",20.6,"22070","27150","33260","40180","58170"
"2011","WI","24580","Green Bay, WI","27-3031","Public Relations Specialists",,180,15.1,1.1,1.38,"45580",4.3,"27040","35380","43500","54550","67200"
"2011","WI","24580","Green Bay, WI","27-3041","Editors",,120,23.5,0.715,1.38,"46380",9.9,"19620","23410","39840","69310","81840"
"2011","WI","24580","Green Bay, WI","27-3042","Technical Writers",,40,25.1,0.228,1.38,"49970",4.7,"37530","41390","46160","58740","71070"
"2011","WI","24580","Green Bay, WI","27-3043","Writers and Authors",,40,19.3,0.27,1.38,"45010",4.9,"31100","34690","41470","50600","69990"
"2011","WI","24580","Green Bay, WI","27-3091","Interpreters and Translators",,120,14.7,0.714,1.38,"30000",7.6,"16960","20030","31470","38210","44750"
"2011","WI","24580","Green Bay, WI","27-4012","Broadcast Technicians",,50,17.4,0.329,1.38,"30110",4.5,"20630","23030","26980","31010","51490"
"2011","WI","24580","Green Bay, WI","27-4021","Photographers",,110,15.5,0.659,1.38,"39160",10.5,"20030","26500","38140","53450","58840"
"2011","WI","27500","Janesville, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",470,15.5,8.074,1.38,"35470",3.5,"18360","24610","34130","43830","54910"
"2011","WI","27500","Janesville, WI","27-1024","Graphic Designers",,60,27.6,0.99,1.38,"38920",4.8,"23870","33220","40090","45010","48050"
"2011","WI","27500","Janesville, WI","27-3031","Public Relations Specialists",,60,23.5,0.991,1.38,"38040",8.2,"17730","31890","36440","44600","55640"
"2011","WI","29100","La Crosse, WI-MN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",940,12.8,13.22,1.38,"37370",5.5,"17380","22940","35280","47470","62370"
"2011","WI","29100","La Crosse, WI-MN","27-1024","Graphic Designers",,100,20.5,1.447,1.38,"36980",3.3,"24730","28650","35260","43650","53700"
"2011","WI","29100","La Crosse, WI-MN","27-3031","Public Relations Specialists",,60,16.5,0.855,1.38,"52810",5.2,"34280","42020","50820","63590","75460"
"2011","WI","31540","Madison, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","5610",5.5,17.014,1.38,"49040",2.4,"21030","31370","44610","59790","80880"
"2011","WI","31540","Madison, WI","27-1011","Art Directors",,140,18.5,0.436,1.38,"89510",8.3,"44040","54840","80150","101920","140960"
"2011","WI","31540","Madison, WI","27-1014","Multimedia Artists and Animators",,170,10.7,0.521,1.38,"51820",1.7,"40630","45690","52210","57950","63100"
"2011","WI","31540","Madison, WI","27-1021","Commercial and Industrial Designers",,190,19.3,0.589,1.38,"59980",2.9,"31290","50090","60900","72950","85390"
"2011","WI","31540","Madison, WI","27-1023","Floral Designers",,100,34.2,0.312,1.38,"26590",7.9,"17650","20470","23760","33670","37530"
"2011","WI","31540","Madison, WI","27-1024","Graphic Designers",,640,11.2,1.948,1.37,"50410",3.1,"31620","37420","46950","59710","72710"
"2011","WI","31540","Madison, WI","27-1025","Interior Designers",,160,28.1,0.484,1.37,"43050",4.6,"26000","29240","41310","48670","69510"
"2011","WI","31540","Madison, WI","27-1026","Merchandise Displayers and Window Trimmers",,100,28.4,0.303,1.37,"29930",3.5,"20730","23530","28500","34010","37850"
"2011","WI","31540","Madison, WI","27-2012","Producers and Directors",,260,9.6,0.777,1.37,"47580",3.6,"29560","36890","45160","54780","64880"
"2011","WI","31540","Madison, WI","27-2041","Music Directors and Composers",,60,33.7,0.174,1.37,"50950",4.5,"38590","43510","51160","57330","61920"
"2011","WI","31540","Madison, WI","27-3012","Public Address System and Other Announcers",,90,28.7,0.265,1.37,"58850",23.4,"21900","33400","51540","59810","133320"
"2011","WI","31540","Madison, WI","27-3021","Broadcast News Analysts",,30,33.1,0.098,1.37,"57910",8,"28840","40360","48110","79030","97490"
"2011","WI","31540","Madison, WI","27-3022","Reporters and Correspondents",,110,19.3,0.348,1.37,"27310",9.3,"16480","18180","25990","35360","41830"
"2011","WI","31540","Madison, WI","27-3031","Public Relations Specialists",,900,7.7,2.743,1.37,"53130",2.1,"34790","41680","50610","63310","74810"
"2011","WI","31540","Madison, WI","27-3041","Editors",,440,16.2,1.347,1.37,"45910",7.3,"17620","29690","45640","58730","76640"
"2011","WI","31540","Madison, WI","27-3042","Technical Writers",,110,18,0.334,1.37,"54980",3.1,"40250","45350","53580","65060","74970"
"2011","WI","31540","Madison, WI","27-3043","Writers and Authors",,140,22,0.424,1.37,"58790",4.9,"37950","42720","51730","71970","92220"
"2011","WI","31540","Madison, WI","27-3091","Interpreters and Translators",,130,13.2,0.387,1.36,"49790",5.6,"23860","39960","46570","58330","83540"
"2011","WI","31540","Madison, WI","27-3099","Media and Communication Workers, All Other",,50,16.6,0.156,1.36,"45210",7.5,"28840","35830","43480","51350","66760"
"2011","WI","31540","Madison, WI","27-4011","Audio and Video Equipment Technicians",,120,17.4,0.364,1.36,"45910",4.9,"22300","34500","47350","56810","64820"
"2011","WI","31540","Madison, WI","27-4012","Broadcast Technicians",,80,30.2,0.239,1.36,"35470",8.5,"19830","22400","34290","47940","56870"
"2011","WI","31540","Madison, WI","27-4021","Photographers",,190,20.4,0.585,1.36,"38290",5.7,"20210","23950","31730","46770","61050"
"2011","WI","31540","Madison, WI","27-4031","Camera Operators, Television, Video, and Motion Picture",,80,19.6,0.235,1.36,"32060",6.6,"17960","21960","29040","36740","53000"
"2011","WI","31540","Madison, WI","27-4032","Film and Video Editors",,50,11,0.141,1.36,"35800",11,"17010","19280","34280","48710","58890"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","11070",4.2,13.865,1.36,"46480",2.8,"18740","26880","40610","57060","74800"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1011","Art Directors",,210,15.2,0.267,1.36,"65250",4,"39750","50360","60120","78370","99260"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,50,37.8,0.064,1.36,"44950",6.3,"27280","37550","45190","53250","58390"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1014","Multimedia Artists and Animators",,80,20.2,0.095,1.36,"48020",4.3,"31570","34530","44060","61210","71980"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1019","Artists and Related Workers, All Other",,40,23.7,0.048,1.36,"51330",12.3,"26880","31900","44440","58460","68150"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1021","Commercial and Industrial Designers",,420,13.5,0.521,1.36,"56550",3.2,"33490","44470","57830","69890","76470"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1022","Fashion Designers",,60,41.2,0.08,1.36,"69720",4.8,"34030","44010","63970","95690","117900"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1023","Floral Designers",,230,33.8,0.287,1.36,"26370",9.4,"17250","19750","23730","32690","36950"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1024","Graphic Designers",,"1460",8.7,1.832,1.36,"45420",2,"28500","34520","43310","55100","67440"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1025","Interior Designers",,290,13.6,0.365,1.35,"48760",8.2,"27610","34030","44470","55630","66240"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1026","Merchandise Displayers and Window Trimmers",,520,20.9,0.652,1.35,"26720",3.6,"18640","21380","24570","29990","36780"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-1029","Designers, All Other",,80,29.1,0.095,1.35,"35460",8.2,"20790","26240","31310","43920","53690"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-2012","Producers and Directors",,330,18.9,0.41,1.35,"76990",11.1,"32870","41160","56610","76430","146060"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-2041","Music Directors and Composers",,230,33.5,0.29,1.35,"64780",10.6,"23870","46480","62490","78090","94470"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3011","Radio and Television Announcers",,270,14.7,0.336,1.35,"51760",15.9,"16670","18840","26740","51280","137370"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3012","Public Address System and Other Announcers",,150,33,0.19,1.35,"38440",20.1,"17130","20670","38740","51750","66530"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3022","Reporters and Correspondents",,190,16.3,0.244,1.35,"43000",18.3,"23950","27550","33660","42530","59070"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3031","Public Relations Specialists",,"1390",9.3,1.741,1.35,"57160",5.5,"30180","39210","49840","67720","88580"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3041","Editors",,450,14.7,0.558,1.34,"45400",4.7,"25990","35230","43030","53820","69990"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3042","Technical Writers",,370,9.4,0.458,1.34,"55070",2.3,"36030","44680","54930","65700","73580"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3043","Writers and Authors",,240,12.8,0.298,1.34,"51970",4.9,"31920","40360","47050","56790","69490"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3091","Interpreters and Translators",,340,18.9,0.428,1.34,"52000",7.7,"30150","40390","50150","60140","82250"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-3099","Media and Communication Workers, All Other",,40,30.1,0.053,1.34,"45260",4.4,"32370","35810","42160","48540","58140"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-4011","Audio and Video Equipment Technicians",,180,36.1,0.227,1.34,"50040",4.8,"32160","37820","48330","61690","71340"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-4012","Broadcast Technicians",,160,27.4,0.197,1.34,"38340",11.1,"18630","25530","32100","53170","65560"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-4021","Photographers",,380,17.6,0.472,1.34,"28610",6.9,"17770","20460","24960","33840","46040"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-4031","Camera Operators, Television, Video, and Motion Picture",,110,36.4,0.134,1.34,"35840",16.7,"16420","18180","33330","44920","69590"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-4032","Film and Video Editors",,110,23.5,0.14,1.34,"49720",5.3,"22610","36860","52260","64690","71820"
"2011","WI","33340","Milwaukee-Waukesha-West Allis, WI","27-4099","Media and Communication Equipment Workers, All Other",,40,30.7,0.044,1.34,"48410",12.7,"17620","25770","30960","71270","92520"
"2011","WI","36780","Oshkosh-Neenah, WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",990,7.2,11.175,1.34,"38430",5.4,"17460","22600","35630","47930","63710"
"2011","WI","36780","Oshkosh-Neenah, WI","27-1021","Commercial and Industrial Designers",,80,41.5,0.924,1.34,"53000",2.6,"34050","40860","51870","65050","74460"
"2011","WI","36780","Oshkosh-Neenah, WI","27-1023","Floral Designers",,60,43.6,0.634,1.34,"24030",8.2,"17620","20210","23040","27080","30170"
"2011","WI","36780","Oshkosh-Neenah, WI","27-1024","Graphic Designers",,190,12.2,2.123,1.34,"38440",3.6,"25510","30190","35790","42650","47440"
"2011","WI","36780","Oshkosh-Neenah, WI","27-1029","Designers, All Other",,30,14.9,0.356,1.34,"32300",7.1,"16410","17990","34950","43910","51560"
